simulation_id,node_id,x_position_m,y_position_m,height_m,role,hop_limit,antenna_gain_dbi,message_period_ms,messages_created,packets_sent,rebroadcast_packets,packets_sensed,packets_detected,packets_received,collisions,useful_packets,packets_dropped_by_delay,tx_airtime_ms,direct_neighbor_count,is_moving,gps_enabled
17,2,1511.1347580766724,-2603.1076622097926,1.0,CLIENT,7,2,100000,15,32,0,85,85,85,0,35,24,33357.824000000015,2,False,False
17,3,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,13,52,0,0,0,0,0,0,0,54206.46400000003,0,False,False
17,4,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,18,38,0,69,79,69,0,32,21,39612.41600000002,2,False,False

18,0,-2530.7909634243156,567.7312177900787,1.0,CLIENT,7,2,100000,16,50,0,52,53,52,0,33,3,52121.60000000003,1,False,False
18,1,-2153.7388569119025,1497.6984977905454,1.0,CLIENT,7,2,100000,17,53,0,79,121,70,9,33,21,55248.89600000003,3,False,False
18,2,-1564.520694246612,2666.335857790361,1.0,CLIENT,7,2,100000,15,46,0,76,101,75,1,32,25,47951.872000000025,2,False,False
18,3,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,16,51,0,52,75,52,0,31,5,53164.03200000003,2,False,False
18,4,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,16,64,0,0,0,0,0,0,0,66715.64800000003,0,False,False

19,0,-1078.6532980162317,92.28349779055804,1.0,CLIENT,7,2,100000,16,31,0,31,31,31,0,15,0,32315.392000000014,1,False,False
19,1,2208.9306224917136,-2347.7395822098892,1.0,CLIENT,7,2,100000,17,35,0,35,35,35,0,18,0,36485.12000000002,1,False,False
19,2,-1554.6211955455838,702.205777790683,1.0,CLIENT,7,2,100000,15,31,0,31,31,31,0,16,0,32315.392000000014,1,False,False
19,3,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,13,52,0,0,0,0,0,0,0,54206.46400000003,0,False,False
19,4,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,18,35,0,35,35,35,0,17,0,36485.12000000002,1,False,False

20,0,804.9441187632488,255.36729779011864,1.0,CLIENT,7,2,100000,14,54,0,0,0,0,0,0,0,56291.32800000003,0,False,False
20,1,1803.0511757630543,-2067.3245022099454,1.0,CLIENT,7,2,100000,17,46,0,104,106,99,5,32,30,47951.872000000025,2,False,False
20,2,1264.4392504551477,-1762.1963822099092,1.0,CLIENT,7,2,100000,15,51,0,49,70,49,0,34,1,53164.03200000003,2,False,False
20,3,-1264.1303056724425,1802.270017790405,1.0,CLIENT,7,2,100000,17,27,0,27,27,27,0,10,0,28145.66400000001,1,False,False
20,4,-1859.4465595377242,-382.38498220934815,1.0,CLIENT,7,2,100000,16,64,0,0,0,0,0,0,0,66715.64800000003,0,False,False
20,5,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,10,27,0,27,27,27,0,17,0,28145.66400000001,1,False,False
20,6,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,17,55,0,48,69,48,0,31,0,57333.76000000003,2,False,False

21,0,-2213.5318290645387,991.1924977903416,1.0,CLIENT,7,2,100000,16,39,0,99,104,99,0,48,31,40654.84800000002,3,False,False
21,1,1700.7299571921058,-2571.381462210005,1.0,CLIENT,7,2,100000,17,35,0,35,35,35,0,18,0,36485.12000000002,1,False,False
21,2,-309.26425899785124,964.2530577903333,1.0,CLIENT,7,2,100000,15,56,0,64,79,64,0,41,10,58376.19200000003,3,False,False
21,3,-1319.092322458954,473.1092177901016,1.0,CLIENT,7,2,100000,16,68,0,125,130,96,29,49,39,70885.37600000003,3,False,False
21,4,-1865.1486707895615,1197.802417790746,1.0,CLIENT,7,2,100000,18,35,0,106,129,104,2,46,33,36485.12000000002,4,False,False
21,5,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,9,36,0,0,5,0,0,0,0,37527.55200000002,1,False,False
21,6,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,18,35,0,35,35,35,0,17,0,36485.12000000002,1,False,False

22,0,-479.21885269116467,524.9843377904315,1.0,CLIENT,7,2,100000,16,40,0,40,40,40,0,24,0,41697.28000000002,1,False,False
22,1,-2245.6854008442633,-336.07586220999394,1.0,CLIENT,7,2,100000,15,61,0,1,11,1,0,1,0,63588.352000000035,1,False,False
22,2,1629.295174568141,-751.1881422099796,1.0,CLIENT,7,2,100000,12,48,0,0,0,0,0,0,0,50036.736000000026,0,False,False
22,3,-2321.871942844947,1223.8512977906298,1.0,CLIENT,7,2,100000,13,45,0,2,34,2,0,2,0,46909.440000000024,3,False,False
22,4,-860.6267386321424,1406.3047777903273,1.0,CLIENT,7,2,100000,18,40,0,46,87,46,0,22,6,41697.28000000002,3,False,False
