number_of_nodes,timestamp,number_of_packets,simulation_time_ms,message_period_ms,path_loss_model,messages_created,packets_sent,potential_receivers,packets_sensed,packets_received,useful_receptions,duplicate_packets,collisions,packets_dropped_delay_or_hop_limit,mean_delay_ms,tx_air_utilization_rate,collision_rate,node_reach,usefulness,no_link_rate,total_directed_links,available_directed_links,unavailable_directed_links,transmissions_per_message,successful_decode_rate,average_nodes_reached_per_message
17,1785843353.5457191,1572,1800000,100000,6,240,1572,25152,12747,9359,3225,6134,2717,4892,38039.97752470265,0.05154247111111114,0.21314819173138777,0.83984375,0.3445880970189123,0.3619047619047619,210,134,76,6.55,0.7342119714442614,13.4375
17,1785843357.536797,1509,1800000,100000,6,239,1509,24144,11614,9242,3279,5963,2371,4738,23524.013523775408,0.05137213908496734,0.2041501635956604,0.8574790794979079,0.3547933347760225,0.4,210,126,84,6.313807531380753,0.7957637334251765,13.719665271966527
17,1785843361.811451,1483,1800000,100000,6,234,1483,23728,12567,9511,3224,6287,2959,5104,36540.37352645256,0.05021388130718957,0.23545794541258852,0.8611111111111112,0.3389759226159184,0.34285714285714286,210,138,72,6.337606837606837,0.7568234264343121,13.777777777777779
17,1785843365.544024,1544,1800000,100000,6,241,1544,24704,11704,9149,3240,5909,2343,4738,28807.871817584622,0.051917201568627475,0.20018796992481203,0.8402489626556017,0.3541370641600175,0.41904761904761906,210,122,88,6.406639004149378,0.7816985645933014,13.443983402489627
17,1785843369.051132,1586,1800000,100000,6,242,1586,25376,10900,8583,3201,5382,2319,4291,20758.42480521367,0.05402931869281048,0.21275229357798164,0.8267045454545454,0.3729465221950367,0.44761904761904764,210,116,94,6.553719008264463,0.7874311926605505,13.227272727272727
17,1785843372.692783,1286,1800000,100000,6,234,1286,20576,11478,9521,3192,6329,1959,5023,27734.073302532728,0.043809397124183025,0.1706743335075797,0.8525641025641025,0.3352589013759059,0.34285714285714286,210,138,72,5.495726495726496,0.8294999128768078,13.64102564102564
17,1785843376.399727,1502,1800000,100000,6,245,1502,24032,10753,8736,3242,5494,2018,4407,20735.176456444595,0.05113367424836604,0.18766855761182927,0.8270408163265306,0.3711080586080586,0.4380952380952381,210,118,92,6.130612244897959,0.812424439691249,13.23265306122449
17,1785843379.865439,1148,1800000,100000,6,243,1148,18368,11408,9787,3370,6417,1622,5144,15044.565306440752,0.039108233202614404,0.14218092566619916,0.8667695473251029,0.3443343210381118,0.2,210,168,42,4.724279835390947,0.8579067321178121,13.868312757201647
17,1785843383.222529,1511,1800000,100000,6,241,1511,24176,10947,8601,3203,5398,2316,4362,18981.04955212291,0.05137213908496734,0.21156481227733626,0.8306535269709544,0.3723985583071736,0.41904761904761906,210,122,88,6.269709543568465,0.7856947108796931,13.29045643153527
17,1785843387.263864,1528,1800000,100000,6,240,1528,24448,12283,9422,3261,6161,2865,4726,27568.091560194156,0.05205346718954251,0.23324920621997883,0.84921875,0.34610486096370197,0.34285714285714286,210,138,72,6.366666666666666,0.7670764471220386,13.5875
17,1785843391.446492,1452,1800000,100000,6,236,1452,23232,12454,9571,3212,6359,2723,5028,37675.830030136574,0.04895342431372551,0.21864461217279588,0.850635593220339,0.3355971162887891,0.3333333333333333,210,140,70,6.1525423728813555,0.7685081098442268,13.610169491525424
17,1785843395.6735969,1541,1800000,100000,6,236,1541,24656,13687,9784,3201,6583,3362,5407,31137.68746210243,0.050997408627451,0.24563454372762475,0.8477224576271186,0.32716680294358136,0.23809523809523808,210,160,50,6.529661016949152,0.7148388982245927,13.563559322033898
22,1785843403.397378,2436,1800000,100000,6,287,2436,51156,29666,15091,4530,10561,4759,9125,151182.01683068278,0.047067384242424265,0.16041933526596103,0.7516177202588352,0.3001789145848519,0.35789473684210527,380,244,136,8.487804878048781,0.5086968246477449,15.78397212543554
22,1785843410.830985,2101,1800000,100000,6,283,2101,44121,27136,16540,4547,11993,2999,10581,117679.56945674273,0.04293450989898992,0.11051739386792453,0.7651018004374894,0.2749093107617896,0.2631578947368421,380,280,100,7.424028268551237,0.6095224056603774,16.06713780918728
22,1785843419.328764,2311,1800000,100000,6,284,2311,48531,32411,16342,4510,11832,4325,10521,159559.15349425847,0.041302419393939416,0.13344234981950573,0.756203890006707,0.27597601272794026,0.23157894736842105,380,292,88,8.137323943661972,0.5042115331214712,15.880281690140846
22,1785843427.127424,2547,1800000,100000,6,285,2547,53487,30102,15197,4646,10551,4935,9080,158691.2145010338,0.04809402181818184,0.16394259517640025,0.7762740183792816,0.30571823386194646,0.3894736842105263,380,232,148,8.936842105263159,0.5048501760680354,16.301754385964912
22,1785843434.6917372,2169,1800000,100000,6,287,2169,45549,29043,16094,4679,11415,3943,9896,131815.97574382974,0.04227640888888891,0.13576421168612057,0.7763398042143687,0.2907294643966696,0.26842105263157895,380,278,102,7.557491289198606,0.5541438556622938,16.303135888501743
22,1785843442.344969,2448,1800000,100000,6,283,2448,51408,30789,15579,4594,10985,4276,9708,155771.96482586992,0.04488248888888891,0.13888076910584948,0.7730102641763419,0.29488413890493614,0.3105263157894737,380,262,118,8.650176678445229,0.5059923998830751,16.233215547703182
22,1785843450.891892,2605,1800000,100000,6,284,2605,54705,35015,16025,4597,11428,5256,9850,175998.64841137177,0.045224701414141436,0.15010709695844637,0.7707914151576123,0.28686427457098285,0.2789473684210526,380,274,106,9.172535211267606,0.45766100242753105,16.18661971830986
22,1785843458.402082,2407,1800000,100000,6,294,2407,50547,27235,15312,4740,10572,4439,8981,117914.32806973049,0.048462558383838415,0.1629888011749587,0.7677356656948494,0.30956112852664575,0.39473684210526316,380,230,150,8.187074829931973,0.5622177345327704,16.122448979591837
22,1785843466.554176,2486,1800000,100000,6,289,2486,52206,31664,15442,4633,10809,5379,9285,139051.07850146023,0.04709370828282831,0.16987746336533602,0.7633877080243863,0.30002590338039115,0.30526315789473685,380,264,116,8.602076124567475,0.4876831733198585,16.031141868512112
22,1785843474.4846358,2203,1800000,100000,6,286,2203,46263,31031,16260,4656,11604,4428,10287,143908.4897463265,0.041723604040404066,0.1426960136637556,0.7752247752247752,0.2863468634686347,0.22105263157894736,380,296,84,7.7027972027972025,0.5239921368953627,16.27972027972028
22,1785843482.265541,2278,1800000,100000,6,284,2278,47838,28710,15691,4628,11063,4059,9429,138869.26537581763,0.0438295272727273,0.1413793103448276,0.7759892689470155,0.29494614747307374,0.3157894736842105,380,260,120,8.02112676056338,0.5465343086032741,16.295774647887324
22,1785843490.684712,2413,1800000,100000,6,283,2413,50673,36633,16284,4590,11694,5475,10267,162098.47677694226,0.04127609535353537,0.14945540905740726,0.7723372034326098,0.28187177597641855,0.1631578947368421,380,318,62,8.526501766784452,0.4445172385554009,16.219081272084807
22,1785843498.85804,2505,1800000,100000,6,287,2505,52605,33122,15889,4682,11207,4983,9739,153635.60118898714,0.04627766303030305,0.15044381377936114,0.7768375642940103,0.2946692680470766,0.2736842105263158,380,276,104,8.72822299651568,0.47971137008634746,16.313588850174217
22,1785843506.780437,2701,1800000,100000,6,293,2701,56721,30759,13877,4560,9317,5908,7702,171311.85003783647,0.05233219232323235,0.1920738645599662,0.7411019015114578,0.3286012826979895,0.42105263157894735,380,220,160,9.218430034129693,0.4511525082089795,15.563139931740615
22,1785843514.38423,2534,1800000,100000,6,289,2534,53214,29904,14689,4550,10139,5303,8629,142339.00059270643,0.049489195959595986,0.17733413590155164,0.7497116493656286,0.3097555994281435,0.3736842105263158,380,238,142,8.768166089965398,0.491205189941145,15.7439446366782
22,1785843521.239251,2110,1800000,100000,6,286,2110,44310,24356,15014,4516,10498,3056,9016,133255.9681655379,0.04427703595959598,0.1254721629167351,0.7519147519147519,0.30078593312907953,0.37894736842105264,380,236,144,7.3776223776223775,0.616439481031368,15.79020979020979
22,1785843528.762468,2533,1800000,100000,6,287,2533,53193,27966,14982,4552,10430,4170,8954,154585.72270652195,0.04906801131313134,0.14910963312593864,0.7552679608428737,0.3038312641836871,0.41578947368421054,380,222,158,8.825783972125436,0.5357219480798112,15.860627177700348
22,1785843535.974439,2399,1800000,100000,6,289,2399,50379,24853,14676,4646,10030,3896,8597,135136.18462426082,0.04919963151515154,0.15676175914376533,0.765529741308288,0.3165712728263832,0.4421052631578947,380,212,168,8.301038062283737,0.5905122118054158,16.07612456747405
22,1785843544.16418,2256,1800000,100000,6,287,2256,47376,29770,15936,4835,11101,4960,9595,125275.28069520487,0.04472454464646467,0.1666106818945247,0.8022233283557325,0.3034011044176707,0.28421052631578947,380,272,108,7.860627177700349,0.5353039973127309,16.846689895470384
22,1785843551.649368,2473,1800000,100000,6,290,2473,51933,25521,14635,4586,10049,4094,8617,137189.88114277777,0.05043686141414144,0.16041691156302654,0.7530377668308703,0.3133583874274001,0.4631578947368421,380,204,176,8.527586206896551,0.5734493162493632,15.813793103448276
32,1785843570.206673,5030,1800000,100000,6,396,5030,155930,97478,23741,7245,16496,12529,14379,317578.76201375807,0.04108195555555558,0.12853156609696548,0.5901759530791789,0.3051682742934165,0.3471264367816092,870,568,302,12.702020202020202,0.24355239130880815,18.295454545454547
32,1785843589.231028,5107,1800000,100000,6,397,5107,158317,102335,24294,7339,16955,12282,15115,323453.02004264476,0.03990560000000002,0.1200175892900767,0.5963272934102544,0.302091051288384,0.31264367816091954,870,598,272,12.8639798488665,0.2373967850686471,18.486146095717885
32,1785843606.251948,4917,1800000,100000,6,404,4917,152427,87908,23857,7151,16706,11184,14584,310899.37750314927,0.04214972444444447,0.12722391591208992,0.5709837112743532,0.29974430984616673,0.4045977011494253,870,518,352,12.17079207920792,0.27138599444874184,17.70049504950495
32,1785843625.444913,5065,1800000,100000,6,402,5065,157015,103191,24863,7405,17458,10798,15746,320550.6414423828,0.03787864888888891,0.10464090860637071,0.59420638741775,0.297832120017697,0.3057471264367816,870,604,266,12.599502487562189,0.24094155498057002,18.420398009950247
32,1785843644.0887191,4569,1800000,100000,6,399,4569,141639,96753,26017,7394,18623,9133,16686,292993.54783621046,0.03581550222222224,0.0943950058396122,0.5977847845420001,0.28419879309682133,0.27586206896551724,870,630,240,11.451127819548873,0.2689012227011049,18.531328320802004
32,1785843662.26459,4798,1800000,100000,6,399,4798,148738,89072,24375,7385,16990,10503,14924,302306.7700163042,0.03985130666666669,0.1179158433626729,0.5970571590265987,0.302974358974359,0.3816091954022989,870,538,332,12.025062656641603,0.2736550206574457,18.50877192982456
32,1785843680.738456,4875,1800000,100000,6,396,4875,151125,99556,24797,7266,17531,10414,15533,308643.3231806538,0.037679573333333355,0.10460444373016192,0.5918866080156403,0.2930193168528451,0.30344827586206896,870,606,264,12.31060606060606,0.24907589698260277,18.348484848484848
32,1785843698.180928,4901,1800000,100000,6,393,4901,151931,93820,23838,7236,16602,11230,14763,315610.4535332877,0.03930837333333335,0.1196972926881262,0.5939423787244521,0.3035489554492827,0.35172413793103446,870,564,306,12.470737913486005,0.25408228522703047,18.412213740458014
32,1785843716.3878841,5051,1800000,100000,6,400,5051,156581,102078,25357,7368,17989,10570,16151,323872.4340455519,0.03818631111111113,0.10354826701150101,0.5941935483870968,0.2905706511022597,0.3057471264367816,870,604,266,12.6275,0.24840808009561316,18.42
32,1785843734.9367108,4867,1800000,100000,6,392,4867,150877,96470,24357,7247,17110,11905,15278,306841.7118143071,0.03977891555555558,0.12340624028195293,0.5963627386438446,0.29753253684772346,0.33793103448275863,870,576,294,12.415816326530612,0.25248263708925056,18.487244897959183
32,1785843752.46529,5074,1800000,100000,6,403,5074,157294,100050,25224,7348,17876,8459,16195,331707.1574900759,0.03675658666666668,0.08454772613693154,0.5881693748499159,0.29130986362194733,0.3195402298850575,870,592,278,12.590570719602978,0.2521139430284858,18.233250620347395
32,1785843769.6898801,4822,1800000,100000,6,399,4822,149482,90563,24371,7286,17085,9755,14956,314548.91864501813,0.03800533333333335,0.10771507127634906,0.5890532783571832,0.2989618809240491,0.37471264367816093,870,544,326,12.085213032581454,0.2691054845797953,18.260651629072683
32,1785843787.700033,5039,1800000,100000,6,398,5039,156209,99785,25025,7476,17549,10328,15541,313272.65813272126,0.03800533333333335,0.10350253044044697,0.6059328902577403,0.29874125874125873,0.335632183908046,870,578,292,12.660804020100503,0.2507891967730621,18.78391959798995
32,1785843805.7591732,5049,1800000,100000,6,400,5049,156519,97474,24426,7379,17047,10255,14881,319827.9521475982,0.039055004444444465,0.10520754252416029,0.5950806451612903,0.3020961270777041,0.35402298850574715,870,562,308,12.6225,0.25058990089664934,18.4475
32,1785843826.024771,4925,1800000,100000,6,394,4925,152675,112705,25751,7321,18430,11684,16431,321735.54740027024,0.034458168888888904,0.10366887005900359,0.5993941378745702,0.28429963884897674,0.22298850574712645,870,676,194,12.5,0.22848143383168448,18.581218274111674
32,1785843843.7550468,4919,1800000,100000,6,401,4919,152489,92683,25217,7437,17780,8743,16043,304533.7095275768,0.03800533333333335,0.09433229394818898,0.5982624084948918,0.29492009358765914,0.3701149425287356,870,548,322,12.266832917705736,0.2720779430963607,18.546134663341647
32,1785843862.635935,5221,1800000,100000,6,401,5221,161851,111102,25201,7449,17752,10506,16149,328657.5695119668,0.03606887111111113,0.09456175406383323,0.5992277371088408,0.2955835085909289,0.27586206896551724,870,630,240,13.019950124688279,0.2268275998631888,18.576059850374065
32,1785843878.938268,4836,1800000,100000,6,402,4836,149916,81890,24700,7472,17228,8650,15448,278190.0182410807,0.040394240000000026,0.1056295029918183,0.5995827315037715,0.3025101214574899,0.4367816091954023,870,490,380,12.029850746268657,0.30162412993039445,18.587064676616915
32,1785843896.480638,4843,1800000,100000,6,398,4843,150133,97200,25164,7333,17831,9232,15708,322037.46518526593,0.03523637333333335,0.09497942386831276,0.5943426811476739,0.29140836115085045,0.3310344827586207,870,582,288,12.168341708542714,0.2588888888888889,18.42462311557789
32,1785843914.757523,5195,1800000,100000,6,395,5195,161045,92010,24205,7359,16846,11298,14783,313770.1207616953,0.04196874666666669,0.12279100097815455,0.6009799918334013,0.3040280933691386,0.40229885057471265,870,520,350,13.151898734177216,0.2630692316052603,18.630379746835445
52,1785843964.9809768,11127,1800000,100000,6,647,11127,567477,354017,43809,13585,30224,22219,27440,513099.2049863941,0.028633468717948734,0.06276252270371196,0.4117040943116041,0.31009609897509643,0.3730612244897959,2450,1536,914,17.197836166924265,0.12374829457342444,20.99690880989181
52,1785844013.582547,11171,1800000,100000,6,648,11171,569721,360096,44196,13663,30533,22358,27724,505767.63063736336,0.02796524307692309,0.062088998489291745,0.41342895182764466,0.30914562403837453,0.36244897959183675,2450,1562,888,17.239197530864196,0.12273393761663556,21.084876543209877
52,1785844062.574218,10856,1800000,100000,6,645,10856,553656,330193,42243,13447,28796,24622,25583,495450.1596968845,0.029914234529914548,0.07456850993207004,0.40878552971576226,0.3183249295741306,0.4057142857142857,2450,1456,994,16.831007751937985,0.1279342687458547,20.848062015503874
52,1785844114.017021,11019,1800000,100000,6,652,11019,561969,345207,44596,13544,31052,21882,28051,502607.73076988664,0.028277081709401724,0.06338805412404731,0.40731384578371227,0.30370436810476276,0.3812244897959184,2450,1516,934,16.900306748466257,0.12918625636212475,20.773006134969325
52,1785844164.341826,11328,1800000,100000,6,643,11328,577728,391662,45594,13980,31614,22534,28723,497231.10592972906,0.02604966290598292,0.057534302536370645,0.42631049309303815,0.30661929201210686,0.3110204081632653,2450,1688,762,17.61741835147745,0.11641159979778483,21.741835147744947
52,1785844213.5255198,11151,1800000,100000,6,649,11151,568701,341056,45257,13888,31369,19686,28298,499102.28935270855,0.028221396239316257,0.05772072621504973,0.4195897157013807,0.3068696555229025,0.396734693877551,2450,1478,972,17.181818181818183,0.13269668324263464,21.399075500770415
52,1785844265.0363789,10925,1800000,100000,6,648,10925,557175,376123,45474,13878,31596,20293,28611,492868.0181022795,0.025091872820512832,0.05395309513111402,0.4199346405228758,0.3051853806570788,0.3289795918367347,2450,1644,806,16.859567901234566,0.12090193899336121,21.416666666666668
52,1785844311.914026,11045,1800000,100000,6,652,11045,563295,304874,44203,13743,30460,20210,27458,492212.84730974573,0.03064928273504275,0.06628968032695474,0.4132984482136413,0.31090649955885347,0.4489795918367347,2450,1350,1100,16.940184049079754,0.144987765437525,21.078220858895705
52,1785844362.967045,11150,1800000,100000,6,636,11150,568650,377299,43522,13681,29841,25245,26880,492165.4252561786,0.02848868649572651,0.06690979832970669,0.42178443704525836,0.31434676715224485,0.3306122448979592,2450,1640,810,17.531446540880502,0.11535148516163574,21.511006289308177
52,1785844414.1074271,11081,1800000,100000,6,643,11081,565131,372596,43898,13483,30415,24783,27641,502967.7493804074,0.02856664615384617,0.0665144016575594,0.4111548196261397,0.30714383343204704,0.33224489795918366,2450,1636,814,17.233281493001556,0.11781661638879644,20.968895800933126
52,1785844466.9315178,11102,1800000,100000,6,643,11102,566202,417781,45901,13722,32179,24941,29799,482539.4241451355,0.026417187008547022,0.059698741685237,0.41844296038788764,0.2989477353434566,0.25551020408163266,2450,1824,626,17.26594090202177,0.1098685675030698,21.34059097978227
52,1785844517.786794,11072,1800000,100000,6,639,11072,564672,363619,45140,13794,31346,22092,28635,499955.13258895883,0.02715223521367523,0.060755901094277254,0.4232716560802725,0.30558263181214,0.34938775510204084,2450,1594,856,17.327073552425666,0.12414092772929908,21.586854460093896
52,1785844568.111804,11126,1800000,100000,6,652,11126,567426,378374,43081,13281,29800,24347,27010,510422.2899225606,0.02846641230769232,0.06434638743676892,0.3994045470949116,0.308279752094891,0.3330612244897959,2450,1634,816,17.06441717791411,0.11385824607399028,20.369631901840492
52,1785844618.4084291,11343,1800000,100000,6,650,11343,578493,332129,45414,13918,31496,20266,28671,493703.451595195,0.029368516923076935,0.06101845969487759,0.4198491704374057,0.3064693706786453,0.4179591836734694,2450,1426,1024,17.450769230769232,0.1367360272665139,21.412307692307692
52,1785844671.8663318,11296,1800000,100000,6,643,11296,576096,379879,44645,13684,30961,23263,28188,506968.289755383,0.027575444786324798,0.0612379204957368,0.41728417650108257,0.3065068876693919,0.3289795918367347,2450,1644,806,17.567651632970453,0.11752426430521297,21.28149300155521
52,1785844721.6662111,11004,1800000,100000,6,652,11004,561204,377822,43667,13381,30286,25611,27932,503016.0695383234,0.028355041367521382,0.06778588859304117,0.4024118849993985,0.30643277532232577,0.32326530612244897,2450,1658,792,16.87730061349693,0.11557558850463975,20.523006134969325
52,1785844772.303375,10890,1800000,100000,6,645,10890,555390,352677,43839,13432,30407,23714,27732,497334.9474622158,0.02873370256410258,0.0672399958035256,0.40832953336373307,0.3063938502246858,0.363265306122449,2450,1560,890,16.88372093023256,0.12430354120058865,20.824806201550388
52,1785844828.108502,11168,1800000,100000,6,639,11168,569568,381554,43388,13714,29674,25893,26722,478975.29104848276,0.02798751726495728,0.06786195400913107,0.42081684003804964,0.31607817829814694,0.32653061224489793,2450,1650,800,17.477308294209703,0.11371391729611012,21.461658841940533
52,1785844886.069563,11408,1800000,100000,6,652,11408,581808,410511,45431,13856,31575,24792,28786,495484.5577012811,0.026818122393162405,0.06039302235506479,0.41669674004571156,0.3049899848121327,0.28653061224489795,2450,1748,702,17.496932515337424,0.11066938522962844,21.25153374233129
52,1785844939.513031,11116,1800000,100000,6,635,11116,566916,382784,44523,13632,30891,24294,28095,507828.9594343141,0.028143436581196595,0.06346660257482026,0.4209356183418249,0.3061788289198841,0.3240816326530612,2450,1656,794,17.505511811023624,0.11631363902357465,21.46771653543307
77,1785845063.621623,18724,1800000,100000,6,905,18724,1423024,973709,69710,21568,48142,40664,44371,577017.5021480718,0.02038984958152959,0.041761963790002965,0.3135795289328293,0.3093960694304978,0.3185585585585586,5550,3782,1768,20.68950276243094,0.07159223135454228,23.832044198895026
77,1785845197.8142679,18909,1800000,100000,6,904,18909,1437084,1034542,69406,21564,47842,42006,44090,593135.5600159295,0.018945787936507946,0.04060347477434459,0.3138681881695389,0.31069359997694723,0.28144144144144145,5550,3988,1562,20.917035398230087,0.06708862472475743,23.853982300884955
77,1785845330.577881,18925,1800000,100000,6,916,18925,1438300,922005,69046,21548,47498,40882,43571,577347.1453584557,0.020826076536796547,0.04434032353403723,0.3095265456216962,0.31208180053877127,0.3592792792792793,5550,3556,1994,20.66048034934498,0.07488679562475258,23.524017467248907
77,1785845474.9496331,19708,1800000,100000,6,916,19708,1497808,1006882,71572,22293,49279,36601,45345,586720.8269207868,0.01889313985569987,0.03635083356341657,0.320228108480809,0.31147655507740457,0.32972972972972975,5550,3720,1830,21.51528384279476,0.07108280811455563,24.337336244541486
77,1785845601.40781,18595,1800000,100000,6,912,18595,1413220,923718,69892,21673,48219,38034,44514,569943.2281069267,0.02038984958152959,0.041174904029151756,0.3126875577100646,0.3100927144737595,0.3499099099099099,5550,3608,1942,20.38925438596491,0.07566378483476559,23.76425438596491
77,1785845733.163168,18797,1800000,100000,6,897,18797,1428572,981854,68549,21240,47309,40837,43072,584623.5002640962,0.019487311053391063,0.04159172341305326,0.31156486534060907,0.3098513472114838,0.3124324324324324,5550,3816,1734,20.95540691192865,0.06981587893923129,23.678929765886288
77,1785845859.669742,18526,1800000,100000,6,910,18526,1407976,927435,68134,21355,46779,41184,42834,574014.5531970208,0.020397370735930745,0.04440634653641495,0.30877674956622325,0.3134264831068189,0.34486486486486484,5550,3636,1914,20.358241758241757,0.0734649867645711,23.467032967032967
77,1785845993.438252,19000,1800000,100000,6,904,19000,1444000,980857,70219,22081,48138,38237,44080,587614.7648573867,0.019043562943722954,0.038983256478773154,0.3213932231020028,0.31445904954499493,0.3261261261261261,5550,3740,1810,21.01769911504425,0.07158943658453781,24.425884955752213
77,1785846119.869729,19860,1800000,100000,6,913,19860,1509360,1035857,70223,21936,48287,38919,44106,596856.2664941999,0.01957004375180376,0.03757178838391786,0.31613535481639476,0.31237628697150505,0.31495495495495496,5550,3802,1748,21.752464403066814,0.06779217594706605,24.026286966046
77,1785846255.0028338,18574,1800000,100000,6,904,18574,1411624,1014178,69557,21256,48301,43404,44803,585241.034714148,0.019186464877344885,0.042797221000652745,0.30938518863530506,0.30559109794844513,0.2771171171171171,5550,4012,1538,20.54646017699115,0.06858460743577557,23.513274336283185
77,1785846381.144752,18862,1800000,100000,6,915,18862,1433512,934278,69861,21932,47929,36982,44074,576579.3473758574,0.019479789898989908,0.03958350726443307,0.31538682772505033,0.31393767624282504,0.3574774774774775,5550,3566,1984,20.614207650273222,0.07477538805366282,23.969398907103827
77,1785846517.900136,18834,1800000,100000,6,911,18834,1431384,1047186,69618,21276,48342,43559,44774,600193.9222624383,0.019607649523809535,0.041596239827499604,0.307296782020914,0.30561061794363525,0.2673873873873874,5550,4066,1484,20.67398463227223,0.06648102629332325,23.35455543358946
77,1785846643.689676,19214,1800000,100000,6,896,19214,1460264,1035216,67912,21659,46253,44287,42070,572852.7560018409,0.018998436017316024,0.042780443888038824,0.3180656719924812,0.3189274355047709,0.2818018018018018,5550,3986,1564,21.444196428571427,0.0656017681334137,24.172991071428573
77,1785846766.723382,19234,1800000,100000,6,920,19234,1461784,906042,69697,22126,47571,35078,43107,581701.9082896129,0.020194299567099575,0.038715644528620086,0.31644736842105264,0.3174598619739731,0.3809009009009009,5550,3436,2114,20.906521739130437,0.07692469002540721,24.05
77,1785846894.855955,19127,1800000,100000,6,899,19127,1453652,1010771,69004,21923,47081,43492,43526,584309.764523605,0.019705424531024543,0.04302853959996874,0.3208682161465956,0.31770621992927944,0.29873873873873874,5550,3892,1658,21.275862068965516,0.06826867806852392,24.385984427141267
77,1785847024.309023,18861,1800000,100000,6,903,18861,1433436,983597,68430,20964,47466,43803,43586,599855.9564981273,0.020999063088023094,0.044533482717007064,0.30547298478755025,0.30635686102586585,0.31351351351351353,5550,3810,1740,20.88704318936877,0.0695711759999268,23.21594684385382
77,1785847158.841686,19450,1800000,100000,6,913,19450,1478200,1011059,69748,22142,47606,38721,43510,589502.8140808324,0.01878032253968255,0.03829746829809141,0.31910416786764284,0.31745713138727993,0.3163963963963964,5550,3794,1756,21.303395399780943,0.06898509384714444,24.251916757940855
77,1785847277.485635,18468,1800000,100000,6,911,18468,1403568,915314,68813,21640,47173,37249,43135,577756.5481094095,0.01967533991341992,0.040695324227532845,0.3125541625743833,0.3144754624852862,0.3581981981981982,5550,3562,1988,20.272228320526892,0.07517966512038492,23.754116355653128
77,1785847403.304787,19758,1800000,100000,6,908,19758,1501608,986966,69840,22272,47568,37797,42966,586530.0604923102,0.019825763001443012,0.038296152045764496,0.32274518896359844,0.31890034364261166,0.3409009009009009,5550,3658,1892,21.759911894273127,0.07076231602709719,24.52863436123348
77,1785847537.637721,19224,1800000,100000,6,905,19224,1461024,944730,70042,22146,47896,37452,43773,575926.32337718,0.01987088992784994,0.039643072623924296,0.3219831346321605,0.31618171953970475,0.3553153153153153,5550,3578,1972,21.241988950276244,0.07413970129031575,24.4707182320442
102,1785847806.875523,27821,1800000,100000,6,1188,27821,2809921,1967656,92774,30405,62369,63773,57568,630510.5896113841,0.01644839599128541,0.03241064495013356,0.2534003400340034,0.3277319076465389,0.3058585858585859,9900,6872,3028,23.41835016835017,0.04714950174217444,25.593434343434343
102,1785848095.581868,28111,1800000,100000,6,1195,28111,2839211,1896505,94133,30746,63387,60275,58451,633735.0435667998,0.016022565925925932,0.03178214663288523,0.2547412900285844,0.3266229696280794,0.3319191919191919,9900,6614,3286,23.523849372384937,0.0496349864619392,25.72887029288703
102,1785848369.3272572,27848,1800000,100000,6,1188,27848,2812648,1958731,95420,30237,65183,59510,60303,639706.8643773026,0.015681901873638347,0.030381915638237205,0.252000200020002,0.3168832529867952,0.3018181818181818,9900,6912,2988,23.44107744107744,0.04871521408503771,25.4520202020202
102,1785848638.275562,27620,1800000,100000,6,1194,27620,2789620,1962111,93387,30023,63364,64496,58700,636957.5868563402,0.016045276862745105,0.03287071934258561,0.248959318042357,0.3214901431676786,0.29838383838383836,9900,6946,2954,23.132328308207704,0.04759516663430356,25.144891122278057
102,1785848910.669707,27991,1800000,100000,6,1196,27991,2827091,1872093,92156,30399,61757,60699,56274,629189.0007035091,0.016011210457516346,0.03242306872575241,0.2516556839630451,0.32986457745561876,0.3428282828282828,9900,6506,3394,23.403846153846153,0.04922618694690915,25.41722408026756
102,1785849165.967613,27523,1800000,100000,6,1209,27523,2779823,1753776,95409,30569,64840,52529,59779,619666.5683072135,0.01617018701525055,0.029951943691782758,0.2503419076398955,0.3203995430200505,0.3797979797979798,9900,6140,3760,22.76509511993383,0.054402044502832744,25.284532671629446
102,1785849429.79233,27801,1800000,100000,6,1209,27801,2807901,1894022,94412,30107,64305,57925,59288,634683.1550010237,0.015880622570806108,0.030583066088989464,0.24655840273853688,0.31888954793882135,0.3325252525252525,9900,6608,3292,22.995037220843674,0.049847361857465224,24.902398676592224
102,1785849711.857766,27924,1800000,100000,6,1206,27924,2820324,1885052,93630,30539,63091,57937,57993,635402.6374887443,0.01582952296296297,0.030734961157570188,0.2507183554176313,0.32616682687172915,0.3387878787878788,9900,6546,3354,23.154228855721392,0.04966971733405763,25.322553897180764
102,1785849967.1296818,27568,1800000,100000,6,1209,27568,2784368,1711856,94261,30477,63784,53720,58600,628571.2117405563,0.016550595206971684,0.03138114420839136,0.24958848242144313,0.32332565960471454,0.39131313131313133,9900,6026,3874,22.802315963606286,0.055063626847117984,25.208436724565757
102,1785850232.1727412,27799,1800000,100000,6,1218,27799,2807699,1807022,94314,30445,63869,54617,58407,632112.9143975286,0.016028243660130725,0.03022486721246338,0.247484108016713,0.3228046737493903,0.3652525252525253,9900,6284,3616,22.823481116584563,0.052193055756930465,24.995894909688012
102,1785850501.445876,28130,1800000,100000,6,1199,28130,2841130,1968564,95753,30912,64841,59117,60165,640936.8789120032,0.015488858910675385,0.030030519708782646,0.25526222347005345,0.3228306162731194,0.3088888888888889,9900,6842,3058,23.461217681401166,0.04864103986459165,25.781484570475396
