simulation_id,node_id,x_position_m,y_position_m,height_m,role,hop_limit,antenna_gain_dbi,message_period_ms,messages_created,packets_sent,rebroadcast_packets,packets_sensed,packets_detected,packets_received,collisions,useful_packets,packets_dropped_by_delay,tx_airtime_ms,direct_neighbor_count,is_moving,gps_enabled
33,1,475.2767570457145,-24.48374520409004,1.0,CLIENT,7,2,100000,17,51,0,121,122,118,3,65,36,53164.03200000003,4,False,False
33,2,-329.2875828534637,145.83585479539437,1.0,CLIENT,7,2,100000,15,36,0,135,137,133,2,67,49,37527.55200000002,4,False,False
33,3,-98.93678040875008,-244.78602520472748,1.0,CLIENT,7,2,100000,16,31,0,141,142,138,3,66,53,32315.392000000014,4,False,False
33,4,45.943418240089734,259.7162147957894,1.0,CLIENT,7,2,100000,18,28,0,144,145,141,3,64,55,29188.096000000012,4,False,False

34,0,-274.8683939679531,319.7176947953767,1.0,CLIENT,7,2,100000,16,36,0,139,140,135,4,67,48,37527.55200000002,4,False,False
34,1,-322.0792186775622,-453.7336652047665,1.0,CLIENT,7,2,100000,17,49,0,123,127,122,1,66,37,51079.16800000003,4,False,False
34,2,67.72693635254377,104.75877479548615,1.0,CLIENT,7,2,100000,15,25,0,150,151,146,4,68,62,26060.80000000001,4,False,False
34,3,221.39975503997826,479.3505747957403,1.0,CLIENT,7,2,100000,17,33,0,139,143,138,1,66,54,34400.256000000016,4,False,False
34,4,256.253384020355,-112.76050520426793,1.0,CLIENT,7,2,100000,18,33,0,142,143,138,4,65,51,34400.256000000016,4,False,False

35,0,265.04600405838687,490.59389479582876,1.0,CLIENT,7,2,100000,16,31,0,139,139,137,2,67,54,32315.392000000014,4,False,False
35,1,486.0496969128164,207.6184547952306,1.0,CLIENT,7,2,100000,17,35,0,135,135,133,2,66,50,36485.12000000002,4,False,False
35,2,-271.462243862628,-148.93950520467797,1.0,CLIENT,7,2,100000,15,39,0,130,131,130,0,68,46,40654.84800000002,4,False,False
35,3,-431.7889371731489,121.56809479575941,1.0,CLIENT,7,2,100000,17,38,0,131,132,131,0,66,47,39612.41600000002,4,False,False
35,4,54.023123139994055,274.52177479558486,1.0,CLIENT,7,2,100000,18,27,0,143,143,141,2,65,57,28145.66400000001,4,False,False

36,0,498.1692542626729,-271.0575452040493,1.0,CLIENT,7,2,100000,16,36,0,137,137,133,4,67,49,37527.55200000002,4,False,False
36,1,-289.04748393925456,-132.1301852044047,1.0,CLIENT,7,2,100000,17,32,0,139,141,139,0,66,57,33357.824000000015,4,False,False
