simulation_id,node_id,x_position_m,y_position_m,height_m,role,hop_limit,antenna_gain_dbi,message_period_ms,messages_created,packets_sent,rebroadcast_packets,packets_sensed,packets_detected,packets_received,collisions,useful_packets,packets_dropped_by_delay,tx_airtime_ms,direct_neighbor_count,is_moving,gps_enabled
22,0,-558.810822244732,-206.94466220934572,1.0,CLIENT,3,0.0,100000,16,60,0,25,74,25,0,21,1,62545.920000000035,2,False,False
22,1,-1568.8764736746143,455.9659377906715,1.0,CLIENT,3,0.0,100000,15,64,0,11,62,9,2,7,2,66715.64800000003,2,False,False
22,2,850.481812786854,-1395.8422622094224,1.0,CLIENT,3,0.0,100000,15,44,0,48,48,48,0,31,4,45867.00800000002,1,False,False
22,3,302.7623486742262,-826.2178222095912,1.0,CLIENT,3,0.0,100000,16,48,0,66,92,60,5,30,15,50036.736000000026,2,False,False
22,4,-1123.9534040704946,1568.943297790221,1.0,CLIENT,3,0.0,100000,16,73,0,9,50,9,0,9,0,76097.53600000004,2,False,False
22,5,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,3,0.0,100000,9,37,0,1,30,1,0,1,0,38569.98400000002,1,False,False
22,6,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,14,56,0,0,0,0,0,0,0,58376.19200000003,0,False,False

23,0,-1477.3259096909699,-612.260782209544,1.0,CLIENT,3,0.0,100000,14,54,0,0,0,0,0,0,0,56291.32800000003,0,False,False
23,1,-2145.5816699828633,1577.960217790394,1.0,CLIENT,3,0.0,100000,15,60,0,0,4,0,0,0,0,62545.920000000035,1,False,False
23,2,1644.0256286347308,-770.5578222093254,1.0,CLIENT,3,0.0,100000,14,57,0,31,62,31,0,17,9,59418.62400000003,2,False,False
23,3,2430.125021459907,-2104.5053822094083,1.0,CLIENT,3,0.0,100000,14,53,0,22,46,22,0,11,4,55248.89600000003,2,False,False
23,4,1008.9529879876496,42.857417790372665,1.0,CLIENT,3,0.0,100000,17,65,0,25,53,25,0,13,7,67758.08000000003,1,False,False
23,5,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,3,0.0,100000,9,36,0,0,1,0,0,0,0,37527.55200000002,1,False,False
23,6,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,15,61,0,21,49,21,0,14,2,63588.352000000035,1,False,False

24,0,1534.6559669892354,-897.5739422097769,1.0,CLIENT,3,0.0,100000,16,54,0,51,80,51,0,33,3,56291.32800000003,2,False,False
24,1,592.6988666204024,-1586.9787022093446,1.0,CLIENT,3,0.0,100000,17,49,0,54,74,54,0,32,2,51079.16800000003,2,False,False
24,2,-2463.553568248979,530.4390177901064,1.0,CLIENT,3,0.0,100000,12,48,0,0,0,0,0,0,0,50036.736000000026,0,False,False
24,3,1296.276038276687,-1316.4711022096983,1.0,CLIENT,3,0.0,100000,16,47,0,102,103,94,8,33,30,48994.304000000026,2,False,False
24,4,-767.1754708971353,398.3021777907189,1.0,CLIENT,3,0.0,100000,16,64,0,0,0,0,0,0,0,66715.64800000003,0,False,False
24,5,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,3,0.0,100000,9,36,0,0,0,0,0,0,0,37527.55200000002,0,False,False
24,6,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,14,56,0,0,0,0,0,0,0,58376.19200000003,0,False,False

25,0,-2053.9519100092507,-403.42446221001495,1.0,CLIENT,3,0.0,100000,16,32,0,33,33,33,0,16,1,33357.824000000015,1,False,False
25,1,1908.0650579799849,-2043.5020222099774,1.0,CLIENT,3,0.0,100000,17,44,0,32,42,32,0,17,2,45867.00800000002,1,False,False
25,2,410.6272865170753,175.21689778998905,1.0,CLIENT,3,0.0,100000,12,48,0,0,0,0,0,0,0,50036.736000000026,0,False,False
25,3,-1750.3144858610085,-75.47574220985382,1.0,CLIENT,3,0.0,100000,16,33,0,32,32,32,0,16,0,34400.256000000016,1,False,False
25,4,-653.7668137818227,2633.60777779073,1.0,CLIENT,3,0.0,100000,18,28,0,28,28,28,0,10,0,29188.096000000012,1,False,False
25,5,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,3,0.0,100000,10,28,0,28,28,28,0,18,0,29188.096000000012,1,False,False
25,6,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,17,42,0,36,42,36,0,17,4,43782.14400000002,1,False,False

26,0,455.2938246549676,-60.89282220949627,1.0,CLIENT,3,0.0,100000,16,51,0,50,57,50,0,33,2,53164.03200000003,3,False,False
