number_of_nodes,timestamp,number_of_packets,simulation_time_ms,message_period_ms,path_loss_model,messages_created,packets_sent,potential_receivers,packets_sensed,packets_received,useful_receptions,duplicate_packets,collisions,packets_dropped_delay_or_hop_limit,mean_delay_ms,tx_air_utilization_rate,collision_rate,node_reach,usefulness,no_link_rate,total_directed_links,available_directed_links,unavailable_directed_links,transmissions_per_message,successful_decode_rate,average_nodes_reached_per_message
17,1785436280.497131,1250,1800000,100000,6,274,1250,20000,2916,2594,1454,1140,323,1022,5567.621698152215,0.04258300653594773,0.1107681755829904,0.33166058394160586,0.5605242868157286,0.8676470588235294,272,36,236,4.562043795620438,0.8895747599451304,5.306569343065694
17,1785436281.666177,1095,1800000,100000,6,274,1095,17520,3775,3313,1538,1775,463,1382,5505.570868371008,0.03730271372549022,0.12264900662251656,0.35082116788321166,0.4642318140658014,0.7941176470588235,272,56,216,3.9963503649635035,0.8776158940397351,5.613138686131387
17,1785436282.5389981,836,1800000,100000,6,278,836,13376,2290,2175,991,1184,112,804,4045.5469084098054,0.028445448366013086,0.04890829694323144,0.22279676258992806,0.455632183908046,0.8455882352941176,272,42,230,3.0071942446043165,0.9497816593886463,3.564748201438849
17,1785436283.378368,1065,1800000,100000,6,276,1065,17040,1962,1805,1023,782,157,629,4658.015973868309,0.03628072156862747,0.0800203873598369,0.23165760869565216,0.5667590027700831,0.8970588235294118,272,28,244,3.858695652173913,0.9199796126401631,3.7065217391304346
17,1785436284.3099031,1161,1800000,100000,6,278,1161,18576,2641,2303,1213,1090,338,786,4513.251054902818,0.03955109647058825,0.12798182506626277,0.2727068345323741,0.526704298740773,0.8602941176470589,272,38,234,4.176258992805756,0.8720181749337372,4.363309352517986
17,1785436285.268246,1099,1800000,100000,6,273,1099,17584,2410,2125,1109,1016,285,759,4954.876385118418,0.03743897934640525,0.11825726141078838,0.2538919413919414,0.5218823529411765,0.8602941176470589,272,38,234,4.0256410256410255,0.8817427385892116,4.062271062271062
17,1785436286.2021198,1057,1800000,100000,6,273,1057,16912,2294,2068,1003,1065,226,727,5559.898611101597,0.036008190326797404,0.0985178727114211,0.2296245421245421,0.48500967117988397,0.875,272,34,238,3.871794871794872,0.9014821272885789,3.673992673992674
17,1785436287.239187,885,1800000,100000,6,273,885,14160,3056,2717,1111,1606,335,1123,4943.970294767733,0.030114702222222237,0.10962041884816753,0.25434981684981683,0.4089068825910931,0.8088235294117647,272,52,220,3.241758241758242,0.8890706806282722,4.069597069597069
17,1785436288.111298,1048,1800000,100000,6,277,1048,16768,1953,1849,925,924,102,608,5408.392733915441,0.03566752627450982,0.05222734254992319,0.20870938628158844,0.5002704164413196,0.8897058823529411,272,30,242,3.783393501805054,0.9467485919098823,3.339350180505415
17,1785436288.916994,905,1800000,100000,6,271,905,14480,2001,1899,893,1006,102,640,5099.114009640177,0.030830096732026156,0.050974512743628186,0.20595018450184502,0.4702474986835176,0.8676470588235294,272,36,236,3.339483394833948,0.9490254872563718,3.2952029520295203
17,1785436289.64366,799,1800000,100000,6,273,799,12784,1433,1342,657,685,92,349,4370.053913373303,0.02721905777777779,0.0642009769713887,0.1504120879120879,0.48956780923994037,0.8897058823529411,272,30,242,2.9267399267399266,0.9364968597348221,2.4065934065934065
17,1785436290.412499,874,1800000,100000,6,275,874,13984,1545,1447,743,704,98,457,3724.365736127434,0.029774038169934656,0.0634304207119741,0.16886363636363635,0.5134761575673807,0.875,272,34,238,3.178181818181818,0.9365695792880259,2.7018181818181817
17,1785436291.5916789,1357,1800000,100000,6,277,1357,21712,3417,2920,1527,1393,487,1179,5602.145442443341,0.04615997908496734,0.14252268071407667,0.34453971119133575,0.522945205479452,0.8602941176470589,272,38,234,4.898916967509026,0.8545507755340942,5.512635379061372
17,1785436292.4929988,1123,1800000,100000,6,275,1123,17968,2113,1963,1079,884,151,654,5916.862006619674,0.03825657307189545,0.07146237576904875,0.24522727272727274,0.5496688741721855,0.8970588235294118,272,28,244,4.083636363636364,0.9290108849976337,3.923636363636364
17,1785436293.159306,745,1800000,100000,6,270,745,11920,899,886,445,441,13,209,3241.394055838258,0.02537947189542485,0.014460511679644048,0.10300925925925926,0.5022573363431151,0.9117647058823529,272,24,248,2.759259259259259,0.985539488320356,1.6481481481481481
17,1785436293.921221,903,1800000,100000,6,277,903,14448,1562,1485,761,724,77,438,4028.793180446144,0.030761963921568644,0.04929577464788732,0.1717057761732852,0.5124579124579125,0.8897058823529411,272,30,242,3.259927797833935,0.9507042253521126,2.747292418772563
17,1785436294.816522,1103,1800000,100000,6,272,1103,17648,2341,2115,1122,993,226,768,4960.96411692595,0.03757524496732027,0.09653994019649723,0.2578125,0.5304964539007092,0.8676470588235294,272,36,236,4.055147058823529,0.9034600598035027,4.125
17,1785436295.712857,1060,1800000,100000,6,276,1060,16960,2136,1983,1058,925,153,688,5559.5394684480925,0.03611038954248368,0.07162921348314606,0.23958333333333334,0.5335350479072113,0.875,272,34,238,3.8405797101449277,0.9283707865168539,3.8333333333333335
17,1785436296.6211772,1115,1800000,100000,6,278,1115,17840,2559,2311,1139,1172,247,811,4658.188928083409,0.03794997542483662,0.0965220789370848,0.2560701438848921,0.49286023366508,0.8455882352941176,272,42,230,4.010791366906475,0.9030871434153966,4.097122302158273
22,1785436297.7310688,1306,1800000,100000,6,363,1306,27426,3320,3065,1622,1443,250,1138,4735.509932807267,0.034379196767676784,0.07530120481927711,0.21277712186803097,0.5292006525285481,0.8831168831168831,462,54,408,3.597796143250689,0.9231927710843374,4.46831955922865
22,1785436298.865505,1373,1800000,100000,6,357,1373,28833,2964,2758,1435,1323,204,990,5279.435829791474,0.036090259393939415,0.06882591093117409,0.19140989729225025,0.5203045685279187,0.8961038961038961,462,48,414,3.84593837535014,0.9304993252361673,4.019607843137255
22,1785436300.29304,1732,1800000,100000,6,361,1732,36372,4425,3862,2081,1781,563,1559,5879.5648029143795,0.045593237979798,0.1272316384180791,0.2745020445851471,0.5388399792853443,0.8831168831168831,462,54,408,4.797783933518006,0.872768361581921,5.7645429362880884
22,1785436301.882907,1891,1800000,100000,6,361,1891,39711,5020,4289,2391,1898,730,1831,6080.903128176158,0.049778760404040424,0.1454183266932271,0.3153937475267115,0.5574726043366752,0.8874458874458875,462,52,410,5.238227146814404,0.854382470119522,6.623268698060942
22,1785436303.471972,1956,1800000,100000,6,361,1956,41076,5387,4460,2429,2031,931,1791,5587.3290240655915,0.051489823030303056,0.172823463894561,0.3204062788550323,0.5446188340807175,0.8701298701298701,462,60,402,5.418282548476454,0.8279190644143308,6.728531855955679
22,1785436304.813927,1606,1800000,100000,6,352,1606,33726,3983,3601,1835,1766,382,1444,6566.582770194543,0.04227640888888891,0.09590760733115741,0.24824134199134198,0.5095806720355457,0.8874458874458875,462,52,410,4.5625,0.9040923926688426,5.213068181818182
22,1785436305.9620779,1479,1800000,100000,6,358,1479,31059,3368,3134,1693,1441,235,1174,5446.026790937347,0.03893325575757578,0.06977434679334917,0.22519287044426708,0.5402042118698149,0.8961038961038961,462,48,414,4.131284916201118,0.9305225653206651,4.729050279329609
22,1785436307.56896,1925,1800000,100000,6,363,1925,40425,5242,4574,2552,2022,650,1928,5814.087110575363,0.05056848161616164,0.12399847386493705,0.3347763347763348,0.5579361609094884,0.8874458874458875,462,52,410,5.303030303030303,0.8725677222434185,7.03030303030303
22,1785436308.9603698,1560,1800000,100000,6,361,1560,32760,3905,3356,1836,1520,550,1237,5326.537137613937,0.041065503030303055,0.14084507042253522,0.24218440838939453,0.5470798569725864,0.8917748917748918,462,50,412,4.321329639889196,0.8594110115236876,5.085872576177286
22,1785436310.223372,1405,1800000,100000,6,361,1405,29505,3831,3433,1743,1690,400,1352,5806.164041468237,0.03698527676767679,0.10441138084051162,0.2299168975069252,0.5077191960384503,0.8874458874458875,462,52,410,3.89196675900277,0.896110676063691,4.82825484764543
22,1785436311.824129,1636,1800000,100000,6,360,1636,34356,5122,4545,2240,2305,562,1916,7192.156461147368,0.04293450989898992,0.10972276454509958,0.2962962962962963,0.49284928492849284,0.8571428571428571,462,66,396,4.544444444444444,0.8873486919172199,6.222222222222222
22,1785436313.1781561,1385,1800000,100000,6,358,1385,29085,3865,3522,1758,1764,343,1396,5514.207077022734,0.03645879595959598,0.08874514877102199,0.2338387869114126,0.4991482112436116,0.8701298701298701,462,60,402,3.868715083798883,0.911254851228978,4.910614525139665
22,1785436314.212779,1113,1800000,100000,6,362,1113,23373,2822,2688,1313,1375,136,947,4000.568540263658,0.029298656969696982,0.04819277108433735,0.17271770586687712,0.4884672619047619,0.8831168831168831,462,54,408,3.074585635359116,0.9525159461374911,3.6270718232044197
22,1785436315.654455,1571,1800000,100000,6,355,1571,32991,4371,3863,1904,1959,508,1536,6045.206835964813,0.0413550674747475,0.11622054449782658,0.25539906103286386,0.49288118042971785,0.8744588744588745,462,58,404,4.425352112676056,0.8837794555021734,5.363380281690141
22,1785436317.038219,1436,1800000,100000,6,361,1436,30156,4443,4059,2093,1966,384,1716,5554.1540895288035,0.03780132202020203,0.08642808912896692,0.2760849492151431,0.5156442473515644,0.8744588744588745,462,58,404,3.9778393351800556,0.9135719108710331,5.797783933518006
22,1785436319.1029792,1773,1800000,100000,6,363,1773,37233,6839,5824,2884,2940,949,2697,6933.581172002948,0.04638295919191921,0.1387629770434274,0.3783287419651056,0.4951923076923077,0.8181818181818182,462,84,378,4.884297520661157,0.8515864892528148,7.9449035812672175
22,1785436320.524395,1569,1800000,100000,6,357,1569,32949,4308,3735,1834,1901,568,1544,5964.969177171536,0.04127609535353537,0.13184772516248838,0.2446311858076564,0.49103078982597054,0.8917748917748918,462,50,412,4.394957983193278,0.866991643454039,5.137254901960785
22,1785436321.72108,1444,1800000,100000,6,358,1444,30324,3499,3201,1646,1555,299,1203,5001.9145725496555,0.03801191434343436,0.08545298656759075,0.21894120776802342,0.514214308028741,0.8917748917748918,462,50,412,4.033519553072626,0.9148328093741069,4.597765363128492
22,1785436323.332397,1643,1800000,100000,6,355,1643,34503,5059,4322,2128,2194,741,1855,6407.539177380501,0.0432503983838384,0.14647163471041708,0.28544600938967135,0.4923646459972235,0.8787878787878788,462,56,406,4.628169014084507,0.8543190353824867,5.994366197183099
22,1785436324.8541,1794,1800000,100000,6,360,1794,37674,4645,4062,2204,1858,585,1631,6452.2504804237315,0.047225328484848506,0.12594187298170076,0.29153439153439153,0.5425898572131955,0.8744588744588745,462,58,404,4.983333333333333,0.8744886975242195,6.122222222222222
32,1785436327.84534,2425,1800000,100000,6,505,2425,75175,9911,8658,4113,4545,1239,3881,6200.594591253639,0.04385091555555558,0.12501261224901625,0.26272756307888856,0.47505197505197505,0.8588709677419355,992,140,852,4.801980198019802,0.8735748158611644,8.144554455445544
32,1785436331.997501,3093,1800000,100000,6,504,3093,95883,12288,9982,5241,4741,2275,4741,9261.817325641345,0.05584974222222225,0.18513997395833334,0.33544546850998463,0.525045081146063,0.8770161290322581,992,122,870,6.136904761904762,0.8123372395833334,10.398809523809524
32,1785436335.518912,2907,1800000,100000,6,508,2907,90117,10995,9385,4823,4562,1576,4411,8108.414900709423,0.05246545777777781,0.14333788085493407,0.30626111252222504,0.5139051678209909,0.8810483870967742,992,118,874,5.72244094488189,0.8535698044565712,9.494094488188976
32,1785436338.9356759,3030,1800000,100000,6,503,3030,93930,10707,9198,4773,4425,1494,4255,7746.046675729432,0.05474577777777781,0.13953488372093023,0.3060988905278009,0.5189171559034573,0.8830645161290323,992,116,876,6.023856858846918,0.8590641636312693,9.489065606361828
32,1785436342.1948612,2814,1800000,100000,6,503,2814,87234,10575,8763,4605,4158,1754,4044,7194.293125581445,0.050746168888888915,0.1658628841607565,0.2953248252420958,0.5255049640534064,0.8729838709677419,992,126,866,5.594433399602385,0.8286524822695035,9.15506958250497
32,1785436345.825551,2935,1800000,100000,6,505,2935,90985,11695,10145,5330,4815,1509,4849,9645.673105726166,0.05297219555555558,0.12902949978623343,0.3404663046949856,0.5253819615574175,0.875,992,124,868,5.811881188118812,0.8674647285164601,10.554455445544555
32,1785436350.4703429,3111,1800000,100000,6,502,3111,96441,13828,11239,5465,5774,2554,5457,11949.456631012092,0.056157404444444475,0.18469771478160255,0.3511759413957075,0.48625322537592314,0.8588709677419355,992,140,852,6.197211155378486,0.812771188892103,10.886454183266933
32,1785436353.311931,2652,1800000,100000,6,506,2652,82212,9196,7956,4042,3914,1212,3508,6086.889073203075,0.0479048177777778,0.13179643323183993,0.2576820094351651,0.508044243338361,0.8850806451612904,992,114,878,5.241106719367589,0.8651587646802957,7.988142292490118
32,1785436356.610699,2817,1800000,100000,6,503,2817,87327,10460,8994,4742,4252,1454,4252,7954.865702988631,0.05090904888888891,0.1390057361376673,0.3041108189572244,0.5272403824772071,0.8891129032258065,992,110,882,5.600397614314115,0.8598470363288719,9.427435387673956
32,1785436359.867917,2643,1800000,100000,6,504,2643,81933,10878,9171,4419,4752,1689,4176,6650.150610760351,0.047723840000000024,0.15526751241036954,0.2828341013824885,0.4818449460255152,0.8669354838709677,992,132,860,5.244047619047619,0.8430777716492002,8.767857142857142
32,1785436365.171009,3182,1800000,100000,6,497,3182,98642,15798,12705,6130,6575,3082,6470,15536.622764250797,0.05755093333333336,0.19508798582099,0.39787109755306027,0.48248720975993703,0.8346774193548387,992,164,828,6.402414486921529,0.8042157235093049,12.33400402414487
32,1785436369.547722,2738,1800000,100000,6,499,2738,84878,13247,10935,5213,5722,2291,5478,12146.695829612136,0.049479324444444465,0.17294481769457234,0.3369965737927468,0.47672610882487426,0.8467741935483871,992,152,840,5.486973947895792,0.825469917717219,10.446893787575151
32,1785436374.612298,3400,1800000,100000,6,501,3400,105400,15302,12064,6133,5931,3243,6113,10074.029720555502,0.0615143466666667,0.2119330806430532,0.3948876440667053,0.5083720159151194,0.8588709677419355,992,140,852,6.786427145708583,0.7883936740295386,12.241516966067865
32,1785436378.434269,2768,1800000,100000,6,500,2768,85808,11011,9129,4607,4522,1876,4344,11230.777435397005,0.05005845333333336,0.17037507946598857,0.2972258064516129,0.5046554934823091,0.8790322580645161,992,120,872,5.536,0.8290800108981927,9.214
32,1785436384.3626418,3194,1800000,100000,6,494,3194,99014,16118,12794,6085,6709,3330,6528,18859.135769182587,0.05780430222222225,0.20660131529966497,0.3973488311349092,0.4756135688604033,0.8508064516129032,992,148,844,6.465587044534413,0.7937709393224965,12.317813765182187
32,1785436387.7826939,2957,1800000,100000,6,505,2957,91667,10283,8701,4690,4011,1579,4052,8366.220635544363,0.053497031111111135,0.15355441019157834,0.29958479718939635,0.5390185036202735,0.8931451612903226,992,106,886,5.855445544554455,0.8461538461538461,9.287128712871286
32,1785436391.764631,3262,1800000,100000,6,501,3262,101122,11946,9523,5186,4337,2395,4498,9001.03114719941,0.058908266666666695,0.20048551816507618,0.33391281952224583,0.5445762889845637,0.8931451612903226,992,106,886,6.510978043912176,0.7971706010380043,10.351297405189621
32,1785436395.2150369,2964,1800000,100000,6,505,2964,91884,10535,8543,4589,3954,1954,3903,7698.511405860985,0.053515128888888916,0.18547698149027053,0.2931331842861706,0.5371649303523353,0.8870967741935484,992,112,880,5.869306930693069,0.8109159943046986,9.087128712871287
32,1785436399.5698519,3142,1800000,100000,6,502,3142,97402,12005,9785,5126,4659,2221,4720,11683.584781961868,0.05686321777777781,0.18500624739691796,0.32939210898342114,0.5238630556974961,0.8850806451612904,992,114,878,6.258964143426295,0.8150770512286547,10.211155378486056
32,1785436402.925462,2886,1800000,100000,6,500,2886,89466,10465,8927,4699,4228,1537,4132,7679.810622219673,0.05221208888888892,0.14687052078356427,0.30316129032258066,0.5263806429931668,0.8810483870967742,992,118,874,5.772,0.85303392259914,9.398
52,1785436417.861887,5968,1800000,100000,6,818,5968,304368,35734,26077,12312,13765,7629,13796,42785.172780865236,0.06403829059829064,0.21349415122852186,0.2951244067309075,0.4721402001764007,0.8914027149321267,2652,288,2364,7.295843520782396,0.7297531762467118,15.051344743276283
52,1785436437.913723,6727,1800000,100000,6,782,6727,343077,55945,28632,12604,16028,11076,16043,157030.35229515634,0.062211807179487204,0.19798015908481545,0.3160322952710496,0.4402067616652696,0.8529411764705882,2652,390,2262,8.60230179028133,0.5117883635713647,16.11764705882353
52,1785436458.120211,6862,1800000,100000,6,783,6862,349962,51064,29547,13241,16306,10505,16591,120639.80004456721,0.06508517743589746,0.20572223092589692,0.3315803971652518,0.4481334822486208,0.8665158371040724,2652,354,2298,8.763729246487868,0.5786268212439292,16.91060025542784
52,1785436476.26882,6324,1800000,100000,6,793,6324,322524,48027,28278,12695,15583,9365,15639,125883.00063716105,0.0605523801709402,0.19499448227038957,0.3138985733006948,0.4489355682863003,0.8604826546003017,2652,370,2282,7.974779319041614,0.5887938034855393,16.008827238335435
52,1785436503.023102,7394,1800000,100000,6,761,7394,377094,63549,33167,14622,18545,15479,19131,151561.78193829217,0.06824811213675216,0.24357582338038364,0.3767488598593182,0.4408598908553683,0.832579185520362,2652,444,2208,9.716162943495402,0.5219122252120411,19.21419185282523
52,1785436522.131383,6206,1800000,100000,6,798,6206,316506,52638,29648,12753,16895,9785,16407,126238.59539795203,0.05838064683760686,0.1858923211368213,0.31335692171605484,0.43014705882352944,0.8453996983408748,2652,410,2242,7.776942355889724,0.563243284319313,15.981203007518797
52,1785436545.202315,6777,1800000,100000,6,760,6777,345627,72442,31683,12565,19118,12442,18802,201259.99034577652,0.055206575042735066,0.17175119405869524,0.32417440660474717,0.3965849193573841,0.8129713423831071,2652,496,2156,8.917105263157895,0.437356781977306,16.532894736842106
52,1785436565.44287,6805,1800000,100000,6,783,6805,347055,45468,29258,13406,15852,11252,16275,102026.06651667785,0.06981844239316243,0.2474707486583971,0.33571231813287256,0.45819946681249574,0.8800904977375565,2652,318,2334,8.690932311621967,0.643485528283628,17.1213282247765
52,1785436584.408084,6350,1800000,100000,6,779,6350,323850,42639,28693,13121,15572,10056,16070,75877.64018992757,0.06599841914529918,0.2358404277773869,0.33026252863147826,0.4572892343080194,0.8785822021116139,2652,322,2330,8.151476251604622,0.6729285395998968,16.84338896020539
52,1785436600.967517,5573,1800000,100000,6,792,5573,284223,38743,29502,12725,16777,7161,16232,42047.72314310069,0.05963913846153849,0.18483338925741424,0.3150376312141018,0.43132668971595145,0.8619909502262444,2652,366,2286,7.036616161616162,0.7614794930697159,16.06691919191919
52,1785436618.259056,6270,1800000,100000,6,805,6270,319770,43115,27757,12830,14927,9381,15288,78836.89411711326,0.06403829059829064,0.21758088832192973,0.3125076117403483,0.4622257448571532,0.8725490196078431,2652,338,2314,7.788819875776397,0.6437898643163632,15.937888198757763
52,1785436637.7916522,5897,1800000,100000,6,782,5897,300747,45127,31019,13096,17923,10266,17736,71554.7808301833,0.06120946871794875,0.22749130232455073,0.3283686876285041,0.42219284954382796,0.8514328808446455,2652,394,2258,7.540920716112532,0.6873711968444612,16.74680306905371
52,1785436658.8931122,6627,1800000,100000,6,781,6627,337977,51417,30785,13257,17528,13028,17440,96683.77699314989,0.06628798358974362,0.25337923254954586,0.3328312118701514,0.43063180120188405,0.8484162895927602,2652,402,2250,8.48527528809219,0.5987319369080265,16.97439180537772
52,1785436681.5732322,6989,1800000,100000,6,768,6989,356439,52444,32341,13939,18402,12963,18462,115149.63834851376,0.06958456341880347,0.24717794218595074,0.35587724673202614,0.4310008966945982,0.8521870286576169,2652,392,2260,9.100260416666666,0.616676836244375,18.149739583333332
52,1785436699.3955479,6043,1800000,100000,6,803,6043,308193,41634,30158,13688,16470,9731,16437,38956.0442473923,0.06507404034188037,0.23372724215785176,0.33423680804825046,0.4538762517408316,0.8650075414781297,2652,358,2294,7.525529265255293,0.7243598981601576,17.046077210460773
52,1785436723.43291,6964,1800000,100000,6,767,6964,355164,57757,32150,13639,18511,13338,18659,163729.05632201815,0.0643055808547009,0.23093304707654483,0.34867193291919113,0.42423017107309485,0.8484162895927602,2652,402,2250,9.079530638852672,0.556642484893606,17.78226857887875
52,1785436745.1310852,6577,1800000,100000,6,787,6577,335427,49299,32933,13855,19078,10709,18692,81922.18939744617,0.06702303179487183,0.21722550153147122,0.34519271495129183,0.420702638690675,0.8506787330316742,2652,396,2256,8.35705209656925,0.668025720602852,17.604828462515883
52,1785436766.7251189,6626,1800000,100000,6,764,6626,337926,61507,32203,12624,19579,11300,18603,152758.90140193197,0.059984388376068405,0.18371892630107142,0.3239913766553742,0.39201316647517315,0.8273001508295625,2652,458,2194,8.672774869109947,0.5235664233339294,16.523560209424083
52,1785436783.307156,5656,1800000,100000,6,814,5656,288456,40216,28376,12620,15756,8650,15513,57734.714500083355,0.059494356239316266,0.21508852198130096,0.3039938334055981,0.44474203552297714,0.8619909502262444,2652,366,2286,6.948402948402949,0.7055898149990054,15.503685503685503
52,1785436801.0653691,6459,1800000,100000,6,801,6459,329409,39243,27578,12938,14640,10448,14817,52528.45536824744,0.07030847452991457,0.26623856483958924,0.3167119531957602,0.4691420697657553,0.8800904977375565,2652,318,2334,8.063670411985019,0.7027495349489081,16.15230961298377
77,1785436857.9540942,10231,1800000,100000,6,1075,10231,777556,106973,53564,20968,32596,20136,32067,178157.0405010561,0.058950808196248226,0.18823441429145674,0.25664626682986535,0.39145694869688596,0.8663704716336296,5852,782,5070,9.51720930232558,0.5007244818786049,19.505116279069767
77,1785436915.768917,11452,1800000,100000,6,1053,11452,870352,124317,54698,22116,32582,26015,32578,213831.77533956565,0.06107177373737376,0.2092634153012058,0.27635327635327633,0.4043292259314783,0.8629528366370471,5852,802,5050,10.875593542260209,0.43998809495081126,21.002849002849004
77,1785436978.270467,12349,1800000,100000,6,1045,12349,938524,139934,55492,22959,32533,27660,33665,259515.91584561256,0.06175619878787882,0.1976646133177069,0.2890833543188114,0.41373531319829887,0.8544087491455913,5852,852,5000,11.817224880382776,0.39655837752083123,21.970334928229665
77,1785437030.782146,11047,1800000,100000,6,1062,11047,839572,109434,53494,22482,31012,22025,31946,177350.9957521074,0.06215481997114,0.201262861633496,0.27854594112399644,0.4202714323101656,0.8745727956254272,5852,734,5118,10.402071563088512,0.48882431419851236,21.16949152542373
77,1785437090.9281762,12300,1800000,100000,6,1050,12300,934800,131775,54295,23039,31256,27316,32707,231351.81828627255,0.06377186816738821,0.20729273382659838,0.2887092731829574,0.42433004880744085,0.8646616541353384,5852,792,5060,11.714285714285714,0.4120280781635363,21.941904761904762
77,1785437146.0742881,11528,1800000,100000,6,1044,11528,876128,120072,53597,21852,31745,24775,32161,214664.54258325938,0.060996562193362226,0.20633453261376508,0.2754083484573503,0.40770938671940593,0.8646616541353384,5852,792,5060,11.042145593869732,0.44637384236124994,20.93103448275862
77,1785437201.72654,11564,1800000,100000,6,1063,11564,878864,121755,53317,22489,30828,26363,31727,221005.54805666854,0.06174867763347767,0.2165249887068293,0.2783705500816953,0.4217979256147195,0.8656869446343131,5852,786,5066,10.878645343367827,0.4379039875159131,21.156161806208843
77,1785437254.536364,10672,1800000,100000,6,1048,10672,811072,105107,55854,23005,32849,23644,33819,153064.17239170894,0.0640501508802309,0.22495171587049387,0.28883336681398153,0.4118773946360153,0.8708133971291866,5852,756,5096,10.183206106870228,0.5314013338788092,21.951335877862597
77,1785437313.4050822,11426,1800000,100000,6,1047,11426,868376,124576,54735,22778,31957,27028,32834,222400.20739009284,0.06111690066378069,0.2169599280760339,0.2862564721258734,0.4161505435279072,0.8609022556390977,5852,814,5038,10.91308500477555,0.439370344207552,21.755491881566382
77,1785437372.584446,11509,1800000,100000,6,1055,11509,874684,129326,56338,22635,33703,26722,34074,213613.2746162418,0.06006393904761908,0.20662511791905727,0.2823023197804939,0.40177145088572547,0.8533834586466166,5852,858,4994,10.909004739336494,0.4356277933284877,21.454976303317537
77,1785437425.292871,10482,1800000,100000,6,1059,10482,796632,113565,55409,21587,33822,24482,33269,182213.33732027633,0.059206527445887475,0.2155769823449126,0.2682148004572337,0.3895937483080366,0.8585099111414901,5852,828,5024,9.898016997167138,0.487905604719764,20.384324834749766
77,1785437481.3577259,11102,1800000,100000,6,1043,11102,843752,126413,54871,22303,32568,24397,32687,223116.47206849724,0.05856722932178935,0.19299439139961871,0.28136196195185953,0.40646243006323923,0.8537252221462748,5852,856,4996,10.644295302013424,0.4340613702704627,21.383509108341322
77,1785437541.984724,12236,1800000,100000,6,1043,12236,929936,147132,55446,22765,32681,28330,33476,258247.14016951306,0.06053025062049066,0.19254818802164042,0.287190291164152,0.41057966309562455,0.8509911141490089,5852,872,4980,11.731543624161073,0.3768452817877824,21.82646212847555
77,1785437599.4670238,11765,1800000,100000,6,1054,11765,894140,137814,54007,22052,31955,26052,32428,261852.4694165003,0.05846945431457435,0.18903739823240018,0.2752921202436832,0.40831744033180883,0.8561175666438824,5852,842,5010,11.16223908918406,0.3918832629486119,20.922201138519924
77,1785437653.591033,11187,1800000,100000,6,1059,11187,850212,120282,53358,22679,30679,26439,31387,193549.68325859192,0.06308744311688315,0.2198084501421659,0.2817827145768103,0.4250346714644477,0.8650034176349966,5852,790,5062,10.563739376770538,0.443607522322542,21.415486307837583
77,1785437702.2644138,10404,1800000,100000,6,1067,10404,790704,100832,53915,21866,32049,19556,32085,179964.6008965866,0.059778135180375204,0.19394636623294192,0.26964435456025254,0.40556431419827504,0.8783321941216679,5852,712,5140,9.75070290534208,0.5347012853062519,20.492970946579195
77,1785437758.1962209,11861,1800000,100000,6,1042,11861,901436,120226,52533,22613,29920,25887,31240,244124.58991526402,0.06389972779220782,0.21531948164290587,0.28554651985048995,0.43045323891649057,0.8711551606288448,5852,754,5098,11.382917466410749,0.43695207359472993,21.701535508637235
77,1785437811.186128,11270,1800000,100000,6,1051,11270,856520,117153,51962,21666,30296,24389,30753,219002.45885434566,0.06119963336219339,0.2081807550809625,0.2712454304171466,0.4169585466302298,0.8704716336295284,5852,758,5094,10.723120837297811,0.44353964473807755,20.61465271170314
77,1785437864.21929,10837,1800000,100000,6,1053,10837,823612,116255,55148,22160,32988,23530,33242,189407.85303682485,0.0603572640692641,0.20239989677863318,0.2769030839206278,0.40182780880539637,0.8615857826384142,5852,810,5042,10.291547958214625,0.47437099479592276,21.04463437796771
77,1785437918.745116,11389,1800000,100000,6,1065,11389,865564,127870,53099,22192,30907,26328,30988,223327.4741110676,0.05925917552669555,0.20589661374833815,0.27417840375586855,0.41793630765174483,0.859876965140123,5852,820,5032,10.693896713615024,0.4152576835848909,20.83755868544601
102,1785438038.4833212,17234,1800000,100000,6,1336,17234,1740634,247586,77010,31481,45529,42260,46850,330214.29574106925,0.05448921516339872,0.1706881649204721,0.23330319558902,0.4087910660953123,0.8648806057076296,10302,1392,8910,12.899700598802395,0.3110434354123416,23.563622754491018
102,1785438156.213629,17183,1800000,100000,6,1337,17183,1735483,232073,76380,30511,45869,42407,47021,323706.6148983402,0.05552256278867105,0.18273129575607674,0.22594548160874428,0.39946321026446713,0.8701223063482819,10302,1338,8964,12.851907255048616,0.3291205784386809,22.82049364248317
102,1785438277.084092,17296,1800000,100000,6,1342,17296,1746896,228291,77614,30956,46658,40927,47659,325278.3688935059,0.0558121272331155,0.17927557371950711,0.22838677310353986,0.39884556909835855,0.871675402834401,10302,1322,8980,12.88822652757079,0.3399783609515925,23.067064083457527
102,1785438403.439818,18027,1800000,100000,6,1350,18027,1820727,284209,77896,30786,47110,43070,47605,363358.3557077556,0.051383494553376936,0.15154340643681236,0.22578657865786578,0.39521926671459384,0.8532323820617356,10302,1512,8790,13.353333333333333,0.27407999042957826,22.804444444444446
102,1785438524.771233,17587,1800000,100000,6,1344,17587,1776287,270751,78203,30691,47512,42037,48389,349732.4871079576,0.05067945551198259,0.15526073772580712,0.2260947076850542,0.39245297494981013,0.8555620267909144,10302,1488,8814,13.085565476190476,0.2888373450144228,22.835565476190474
